"ID","Language_ID","Primary_Text","Analyzed_Word","Gloss","Translated_Text","Meta_Language_ID","LGR_Conformance","Comment","LGR_Conformance_Level","Language_Name","Abbreviations","Corpus_Reference","Source","Contribution_ID"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4879","wara1294","tüfr yam nä ffé thwafiyokwrm fi fathfa ane fof wäfiyokwa","tüfr	yam	nä	fefe	thwa\fiyok/wrm	fi	fath	=fa	ane	fof	wä\fiyok/wa","plenty	event	INDF	really	SG>2|3PL:PST:DUR\make	but	clear_place	=ABL	DEM	EMPH	SG>3SG.F:PST:IPFV\make","She has done many other things, but this one thing she has done in public.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4881","wara1294","nä karma kabe mane yanatha mogarkamma","nä	kar	=ma	kabe	mane	ya\na/tha	mogarkam	=ma","INDF	village	=CHAR	man	which	SG>3SG.M:NPST:IPFV\eat	Mogarkam	=CHAR","She ate a man from another village, a man from Mongarkam.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4883","wara1294","ane trikasi fobonzo wythk fof brä","ane	trikasi	fobo	=nzo	wa\ythk/	fof	b=	\rä/","DEM	story	DIST:ALL	=ONLY	3SG.F:NPST:IPFV\come_to_end	EMPH	MED=	3SG.F:NPST:IPFV\be","This is the end of the story","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4884","wara1294","ane nzürna ŋareanema","ane	nzürna	ŋare	=ane	=ma","DEM	spirit_woman	woman	=POSS.SG	=CHAR","about that Nzürna.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4885","wara1294","watik, fobo fof zräkoré","watik	fobo	fof	zrä\kor/é","then	DIST:ALL	EMPH	1SG:IRR:PFV\speak","I have told it now.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4886","wara1294","nä karen nima näbuné bänema","nä	kar	=en	nima	näbun	=é	bäne	=ma","INDF	place	=LOC	like_this	INDF	=ERG.NSG	PH	=CHAR","There are other stories at other places.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4887","wara1294","nä nzürna ŋare zokwasi trikasi bä räro fi ane  kar woga mane erä fi ane miyatha erä","nä	nzürna	ŋare	zokwasi	trikasi	bä	\rä/ro	fi	ane	kar	woga	mane	e\rä/	fi	ane	miyatha	e\rä/","INDF	spirit_woman	woman	speech	story	MED	3SG.F:NPST:IPFV:AND\be	3.ABS	DEM	village	man	which	2|3PL:NPST:IPFV\be	3.ABS	DEM	knowledge	2|3PL:NPST:IPFV\be","There are other Nzürna stories, but the villagers there know them.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4889","wara1294","nzefé nzüwäbragwé nima ni miyatha nrä","nzefé	nz=	wä\brag/wé	nima	ni	miyatha	n\rä/","1SG.ERG.EMPH	IPST=	1SG>3SG.F:NPST:IPFV\follow	like_this	1NSG	knowledge	1PL:NPST:IPFV\be","I followed this one because we know it.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4890","wara1294","nzekaren ane yam kwafiyokwrm","nze-	kar	=en	ane	yam	kwa\fiyok/wrm","1NSG:POSS-	place	=LOC	DEM	event	SG:PST:DUR\make","This happened in our village,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4891","wara1294","nzenme ŋafyé mä thwamnzrm","nzenme	ŋaf	=é	mä	thwa\m/nzrm","1NSG.POSS	father	=ABS.NSG	where	2|3PL:PST:DUR\sit","where our fathers lived.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4892","wara1294","ŋafyé we nzenm natrikwath","ŋaf	=é	we	nzenm	na\trik/wath","father	=ERG.NSG	also	1NSG.DAT	2|3SG>1PL.IO:PST:IPFV\tell","And the fathers told us about it.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4893","wara1294","nima zbo zf zakoré","nima	zbo	zf	za\kor/é","like_this	PROX:ALL	ABSC	1SG>3SG.F:RPST:PFV\speak","I have finished it (the story) here in this way.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-07_tci20120901a-01_nzürna_trikasi_firran-a4894","wara1294","fof zäbthé","fof	zä\bth/é","EMPH	1SG:RPST:PFV\finish","I am done.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1652","wara1294","nabon ezi","nabon	ezi","good	morning","Good morning!","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1653","wara1294","nä zokwasi we zathkäfé bresanema","nä	zokwasi	we	za\thkäf/é	bres	=ane	=ma","INDF	speech	also	1SG>3SG.F:RPST:PFV\start	PN	=POSS.SG	=CHAR","I'll begin another story about Bres.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1655","wara1294","okay, bres bä swamnzrm yirkon","okay	bres	bä	swa\m/nzrm	yirko	=en","okay	PN	MED	3SG.M:PST:DUR\sit	PLN	=LOC","Okay, Bres was living in Yirko.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1656","wara1294","edäwä ŋare swarärm","eda	=wä	ŋare	swa\rä/rm","two	=EMPH	woman	3SG.M.IO:PST:DUR\be","He had two wives.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1657","wara1294","nä kanfokma nä masuma","nä	kanfok	=ma	nä	masu	=ma","INDF	PLN	=CHAR	INDF	PLN	=CHAR","One wife was from Kanfok and the other was from Masu.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1658","wara1294","ane ŋare mane thfrnm nge matak","ane	ŋare	mane	thf\rn/m	nge	matak","DEM	woman	which	2|3DU:PST:DUR\be	child	nothing","Neither of those two women had children.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1659","wara1294","bres mane sfrärm fiyaf kabe yara","bres	mane	sf\rä/rm	fiyaf	kabe	ya\r/a","PN	which	3SG.M:PST:DUR\be	hunt	man	3SG.M:PST:IPFV\be","Bres was a hunter,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1662","wara1294","fara kabe yara","fara	kabe	ya\r/a","night_hunting	man	3SG.M:PST:IPFV\be","a night hunter.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1663","wara1294","nima sfiyakm  bäne kwonätrkr dbäwth","nima	sf\yak/m	bäne	kwonätrkr	dbäwth","like_this	3SG.M:PST:DUR\walk	PH.ABS	PLN	PLN","He used to go this way, to Kwonä Trkr and to Débäwéth.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1666","wara1294","okay, nzürna ŋare fä fof zwamnzrm dbäwthen","okay	nzürna	ŋare	fä	fof	zwa\m/nzrm	dbäwth	=en","okay	spirit_woman	woman	DIST	EMPH	3SG.F:PST:DUR\sit	PLN	=LOC","Okay, there was a Nzürna living in Débäwéth.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1668","wara1294","nä kayé bäne swarärm kut ŋatr","nä	kayé	bäne	swa\rä/rm	kut	ŋatr","INDF	one_day_away	PH.ABS	3SG.M.IO:PST:DUR\be	trap	string","One day he had set a whatchmacallit, a trap with a bamboo string.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1672","wara1294","ezi sfiyakm ane thunfirakwrm taurir ruga yem","ezi	sf\yak/m	ane	thun\firak/wrm	tauri	=r	ruga	yem","morning	3SG.M:PST:DUR\walk	DEM	SG>2|3PL:PST:DUR:VENT\take_from_net	wallaby	=PURP	pig	cassowary","He went early in the morning. He caught wallaby, pig and cassowary.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1674","wara1294","thunzänzrm bobo fof mnzfo","thun\zä/nzrm	bobo	fof	mnz	=fo","SG>2|3PL:PST:DUR:VENT\carry	MED:ALL	EMPH	house	=ALL","He carried them back to the house.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1676","wara1294","karome thurzathrmth edawä ŋariyé","karo	=me	thu\rza/thrmth	eda	=wä	ŋare	=é","ground_oven	=INS	2|3PL>2|3PL:PST:DUR\bake	two	=EMPH	woman	=ERG.NSG","The two wives cooked them in the oven.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1678","wara1294","nä kayé farem bramöwä zane thäkuka. wathr eyaka nima kanfok","nä	kayé	farem	bramöwä	zane	thä\kuk/a	wath	=r	e\yak/a	nima	kanfok","INDF	one_day_away	Farem	all	DEM:PROX	2|3PL:PST:PFV\stand	dance	=PURP	2|3PL:PST:IPFV\walk	like_this	Kanfok","One day all the Farem people went for a dance at Kanfok.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1681","wara1294","nzürna wath yara","nzürna	wath	ya\r/a","spirit_woman	dance	3SG.M:PST:IPFV\be","It was a nzürna dance.","stan1293","WORD_ALIGNED","This is the traditional dance style of the Farem people.","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1682","wara1294","bresane ŋare mane erna ane wath znfo zabramath","bres	=ane	ŋare	mane	e\rn/a	ane	wath	zn	=fo	za\bram/ath","Bres	=POSS.SG	woman	which	2|3DU:PST:IPFV\be	DEM	dance	place	=ALL	2|3DU:PST:PFV\follow","Bres' wives followed the others to that dancing place.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1684","wara1294","thgathifath bres ausi","th\gathif/ath	bres	ausi","2|3PL>2|3DU:PST:PFV\leave	Bres	old_woman","They left Bres and the old woman behind.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1686","wara1294","ŋariyé zafarath ezi fi zefara ŋatr sir","ŋare	=é	za\far/ath	ezi	fi	ze\far/a	ŋatr	si	=r","woman	=ABS.NSG	2|3DU:PST:PFV\set_off	morning	3.ABS	SG:PST:PFV\set_off	string	eyes	=PURP","After the women had left, (Bres) went off to check his traps in the morning.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1687","wara1294","efirakwa tauri rusa ruga","e\firak/wa	tauri	rusa	ruga","SG>2|3PL:NPST:IPFV\take_from_net	wallaby	deer	pig","He took out a wallaby, a deer and a pig.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1690","wara1294","wati karo zathkäfath thomonsi fof","wati	karo	za\thkäf/ath	thomon	-si	fof","then	ground_oven	2|3PL>3SG.F:PST:PFV\start	make_fire	-NMLZ	EMPH","He prepared the oven and piled up firewood.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1693","wara1294","karo wäfiyokwr dbäwthen","karo	wä\fiyok/wr	dbäwth	=en","ground_oven	2|3SG>3SG.F:NPST:IPFV\make	PLN	=LOC","He made that oven in Débäwéth.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1694","wara1294","fä sfrärm","fä	sf\rä/rm","DIST	3SG.M:PST:DUR\be","He stayed over there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1695","wara1294","wati thufränzrm","wati	thu\frä/nzrm","then	SG>2|3PL:PST:DUR\singe_off","He burnt off the fur.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1696","wara1294","nzürna ŋare fthé zanthora","nzürna	ŋare	fthé	zan\thor/a","spirit_woman	woman	when	3SG.F:PST:PFV:VENT\appear","That was when the Nzürna appeared.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1697","wara1294","zanrna ""nzone nge ranzo äfiyokwr?""","zan\rn/a	nzone	nge	ra	=nzo	ä\fiyok/wr","3SG.F:PST:PFV:VENT\shout	1SG.POSS	child	what.ABS	=ONLY	2|3SG>2|3PL:NPST:IPFV\make","She called out to him ""My child, what are you doing?""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1698","wara1294","nima bresf zamara ""eh","nima	bres	=f	za\mar/a	eh","like_this	Bres	=ERG.SG	SG>3SG.F:PST:PFV\see	hey","Bres saw her (and thought) ""Hey,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1699","wara1294","ŋamyf zanema zf kwanafr","ŋame	=f	zane	=ma	zf	kwa\naf/r","mother	=ERG.SG	DEM:PROX	=CHAR	ABSC	2|3SG:RPST:IPFV:VENT\talk","my mother told me about this one.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1700","wara1294","zanema fof nzürna ŋare zä ŋamränzr","zane	=ma	fof	nzürna	ŋare	zä	ŋa\mrä/nzr","DEM:PROX	=CHAR	EMPH	spirit_woman	woman	PROX	2|3SG:NPST:IPFV\stroll","about this nzürna who is moving around here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1702","wara1294","""kwot kamonegwé"" zane kwakonzr zf""","kwot	ka\moneg/wé	zane	kwa\ko/nzr	zf","properly	2SG:IMP:IPFV\wait	DEM:PROX	2|3SG>1SG:RPST:IPFV\speak	ABSC","""You be careful!"" is what she told me.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1704","wara1294","zakora ""wth ane thäthor","za\kor/a	wth	ane	thä\thor/","SG>3SG.F:PST:PFV\speak	faeces	DEM	2SG>2|3PL:IMP:PFV\carry","He told her ""You take the intestines and","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1705","wara1294","thänmayuf nofo""","thän\mayuf/	no	=fo","2SG>2|3PL:IMP:PFV:VENT\wash	water	=ALL","wash them in the water!""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1706","wara1294","fi mane ezänza ane thefafa bramöwä no znfo","fi	mane	e\zä/nza	ane	thä\faf/a	bramöwä	no	zn	=fo","3.ABS	which	SG>2|3PL:PST:IPFV\carry	DEM	SG>2|3PL:PST:PFV\hold	all	water	place	=ALL","She carried all to the water.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1708","wara1294","kma trutruf zukarkwrm ane fof thwanathrm trtha","kma	trutru	=f	zu\kark/wrm	ane	fof	thwa\na/thrm	trtha","POT	stream	=ERG.SG	SG>3SG.F:PST:DUR\pull	DEM	EMPH	SG>2|3PL:PST:DUR\eat	life","The stream of water almost tore them out of her hands. So she ate them (intestines) raw.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1709","wara1294","kwafyunzrm","kwa\fyu/nzrm","SG:PST:DUR\swallow","She swallowed them down.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1710","wara1294","foba wännora ""bres kanmath","foba	wän\nor/a	bres	kan\math/","DIST:ABL	3SG.F:PST:IPFV:VENT\shout	Bres	2SG:IMP:PFV:VENT\run","She shouted ""Bres come quickly!","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1712","wara1294","trutruf nof zezänzr bäne.""","trutru	=f	no	=f	z=	e\zä/nzr	bäne","stream	=ERG.SG	water	=ERG.SG	PROX=	2|3SG>2|3PL:NPST:IPFV\carry	PH.ABS","The water current carries them away.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1713","wara1294","bres nima ŋankwir keke matak","bres	nima	ŋan\kwir/	keke	matak","Bres	like_this	2|3SG:NPST:IPFV:VENT\run	NEG	nothing","Bres ran towards her, but the guts were gone.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1715","wara1294","fam zära ""eh z nzänathr""","fam	zä\r/a	eh	z	nz=	ä\na/thr","thought	SG:PST:PFV\do	hey	IAM	IPST=	2|3SG>2|3PL:NPST:IPFV\eat","He thought ""She just ate them.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1716","wara1294","bres gatha fam","bres	gatha	fam","Bres	bad	thought","Bad thoughts arose in his mind.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1717","wara1294","karo wrzöbnth","karo	w\rzöb/nth","ground_oven	2|3DU>2|3PL:NPST:IPFV\cover","They closed up the oven.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1718","wara1294","wrnth ŋarznth tauri ane erzöbnath","w\rn/th	ŋa\rz/nth	tauri	ane	e\rzöb/nath","2|3DU>3SG.F:NPST:IPFV\do	2|3DU:NPST:IPFV\throw	wallaby	DEM	2|3DU>2|3PL:PST:IPFV\close_oven","They threw out (the little pieces of wood). They covered the wallaby meat.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1719","wara1294","okay nzürna ŋare fi sakora","okay	nzürna	ŋare	fi	sa\kor/a","okay	spirit_woman	woman	3.ABS	SG>3SG.M:PST:PFV\speak","Okay, the Nzürna said,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1721","wara1294","""bänemr kwa nkasinzé yamr""","bäne	=r	kwa	n\kasi/nzé	yam	=r","PH	=PURP	FUT	1SG>2SG:NPST:IPFV\open_up	louse	=PURP","""I'll pick your lice out.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1722","wara1294","yamr bres krämnzer","yam	=r	bres	krä\mnzer/","louse	=PURP	Bres	2|3SG:IRR:PFV\fall_asleep","Bres laid down.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1723","wara1294","zä kwanfathwrm. si mätraksir né sfrärm","zä	kwan\fath/wrm	si	mätrak	-si	=r	n	sf\rä/rm","PROX	SG:PST:DUR:VENT\hold	eyes	exit	-NMLZ	=PURP	IMN	3SG.M:PST:DUR\be","She was holding his head like this, and tried to pull out his eyeballs.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1724","wara1294","zanr sathkäfa nzürna ŋaref","zan	=r	sa\thkäf/a	nzürna	ŋare	=f","hit	=PURP	SG>3SG.M:PST:PFV\start	spirit_woman	wife	=ERG.SG","The nzürna was trying to kill him,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1725","wara1294","dagonr fof","dagon	=r	fof","food	=PURP	EMPH","to eat him really.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1726","wara1294","""ah ausi nima rar ŋafiyokwr?"" ""keke yam zbo erä sin""","ah	ausi	nima	rar	ŋa\fiyok/wr	keke	yam	zbo	e\rä/	si	=en","ah	old_woman	like_this	what.PURP	2|3SG:NPST:IPFV\make	NEG	louse	PROX:ALL	2|3PL:NPST:IPFV\be	eyes	=LOC","He said ""Old woman, why are you doing this?"" She replied ""No, here are lice in your eyes.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1727","wara1294","watik zakora","wati	za\kor/a","then	SG>3SG.F:PST:PFV\speak","Then he told her:","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1729","wara1294","""nima käthf no kwanrin dbäwth""","nima	kä\thf/	no	kwan\rin/	dbäwth","like_this	2SG:IMP:PFV\walk	water	2SG>1SG.IO:IMP:PFV:VENT\pour	PLN","""You go and fetch some water for me from Débäwéth.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1730","wara1294","mrrab fafä satrakumth""","mrrab	fafä	sa\trakumth/","small_bamboo	after_that	2SG>3SG.M:IMP:PFV\smash","Break some bamboos after that!""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1731","wara1294","""okay, nzefé kwa kräré.""","okay	nzefé	kwa	krä\r/é","okay	1SG.ERG.EMPH	FUT	1SG:IRR:PFV\do","""Okay, I will do that.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1732","wara1294","fi mane wiyaka wämnen zärbetha","fi	mane	w\yak/a	wämne	=en	zä\rbeth/a","3.ABS	which	3SG.F:PST:IPFV\walk	tree	=LOC	SG:PST:PFV\protect","She walked of, but she hid behind a tree.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1733","wara1294","zämora yir yarinakwr","zä\mor/a	yir	ya\rinak/wr","SG:PST:PFV\lean	urine	2|3SG>3SG.M.IO:NPST:IPFV\pour","She leaned (against the tree) and pissed in the container for him.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1735","wara1294","yir no yanzänzr fobo ""zrä""","yir	no	yan\zä/nzr	fobo	z=	\rä/","urine	water	2|3SG>3SG.M.IO:NPST:IPFV:VENT\carry	DIST:ALL	PROX=	3SG.F:NPST:IPFV\be","She brought the urine for him and said ""Here you go.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1737","wara1294","nima zakumtha ""keke","nima	za\kumth/a	keke","like_this	SG>3SG.F:PST:PFV\smell	NEG","He smelled it and said ""No","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1738","wara1294","ausi yir befé zane nzürinakwr","ausi	yir	befé	zane	nz=	w\rinak/wr","old_woman	urine	2SG.ERG.EMPH	DEM:PROX	IPST=	2|3SG>3SG.F:NPST:IPFV\pour","you just pissed into it.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1739","wara1294","kwot gniyaké bobo mrrab bä zatrakumth""","kwot	gn\yak/é	bobo	mrrab	bä	za\trakumth/","properly	2SG:IMP:IPFV\walk	MED:ALL	small_bamboo	MED	2SG>3SG.F:IMP:PFV\smash","Go again! and smash the bamboos too.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-08_tci20120827a-03_nzürna_trikasi_bresanema-a1741","wara1294","wati ausi zefara mrrab bä fof zatrakumtha ebaren","wati	ausi	ze\far/a	mrrab	bä	fof	za\trakumth/a	ebar	=en","then	old_woman	SG:PST:PFV\set_off	small_bamboo	MED	EMPH	2SG>3SG.F:PST:PFV\smash	head	=LOC","She walked away and really hit the bamboo on her head.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
